::1 - - [01/Sep/2025 12:54:03] "HEAD / HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:54:28] "GET /js/ui/MenuNavigationManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:54:28] "GET /js/ui/InventorySpriteRenderer.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:54:28] "GET /js/utils/Utils.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:54:28] "GET /js/utils/Logger.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:54:28] "GET /js/game/GameEngine.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:54:28] "GET /js/game/LevelManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:54:28] "GET /js/core/PerformanceMonitor.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:54:28] "GET /js/entities/LightSource.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:54:28] "GET /js/core/ObjectPool.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:54:28] "GET /js/core/WebGLRenderer.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:54:28] "GET /js/map/LightingSystem.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:54:28] "GET /js/entities/PlayerLight.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:54:28] "GET /favicon.svg HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:54:34] code 404, message File not found
::1 - - [01/Sep/2025 12:54:34] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 -
::1 - - [01/Sep/2025 12:56:47] "GET / HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] code 404, message File not found
::1 - - [01/Sep/2025 12:56:47] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 -
::1 - - [01/Sep/2025 12:56:47] "GET /style.css?v=39 HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/main.js?v=122 HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/config/constants.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/audio/AudioManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/entities/Entity.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/map/MapGenerator.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/core/GameState.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/map/WebGLFogOfWar.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/entities/Player.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/entities/Enemy.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/entities/Projectile.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/entities/DroppedItem.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/entities/Portal.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/effects/Particle.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/ui/ScreenManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/input/InputManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/ui/RecordsManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/ui/InventoryManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/ui/SettingsManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/ui/MenuNavigationManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/ui/ContextMenuManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/utils/Utils.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/core/PerformanceMonitor.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/ui/InventorySpriteRenderer.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/utils/Logger.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/game/LevelManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/game/GameEngine.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/entities/LightSource.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/core/ObjectPool.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/map/LightingSystem.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/core/WebGLRenderer.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /js/entities/PlayerLight.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:47] "GET /favicon.svg HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET / HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] code 404, message File not found
::1 - - [01/Sep/2025 12:56:49] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 -
::1 - - [01/Sep/2025 12:56:49] "GET /style.css?v=39 HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/main.js?v=122 HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/config/constants.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/audio/AudioManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/core/GameState.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/map/WebGLFogOfWar.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/map/MapGenerator.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/entities/Entity.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/entities/Player.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/entities/DroppedItem.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/entities/Projectile.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/entities/Enemy.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/effects/Particle.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/entities/Portal.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/input/InputManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/ui/ScreenManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/ui/RecordsManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/ui/InventoryManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/ui/SettingsManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/ui/ContextMenuManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/ui/MenuNavigationManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/ui/InventorySpriteRenderer.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/utils/Utils.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/game/GameEngine.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/game/LevelManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/utils/Logger.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/entities/LightSource.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/core/PerformanceMonitor.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/core/ObjectPool.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/core/WebGLRenderer.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/map/LightingSystem.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /js/entities/PlayerLight.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:49] "GET /favicon.svg HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET / HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] code 404, message File not found
::1 - - [01/Sep/2025 12:56:58] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 -
::1 - - [01/Sep/2025 12:56:58] "GET /style.css?v=39 HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/main.js?v=122 HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/config/constants.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/map/MapGenerator.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/core/GameState.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/audio/AudioManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/map/WebGLFogOfWar.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/entities/Entity.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/entities/Player.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/entities/Projectile.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/entities/DroppedItem.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/entities/Enemy.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/entities/Portal.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/input/InputManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/ui/ScreenManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/effects/Particle.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/ui/InventoryManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/ui/RecordsManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/ui/SettingsManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/ui/ContextMenuManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/ui/MenuNavigationManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/ui/InventorySpriteRenderer.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/utils/Utils.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/utils/Logger.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/game/GameEngine.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/game/LevelManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/entities/LightSource.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/core/ObjectPool.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/core/PerformanceMonitor.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/map/LightingSystem.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/core/WebGLRenderer.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/entities/PlayerLight.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /favicon.svg HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET / HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] code 404, message File not found
::1 - - [01/Sep/2025 12:56:58] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 -
::1 - - [01/Sep/2025 12:56:58] "GET /style.css?v=39 HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:58] "GET /js/main.js?v=122 HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/config/constants.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/core/GameState.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/map/MapGenerator.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/audio/AudioManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/entities/Entity.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/map/WebGLFogOfWar.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/entities/Player.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/entities/Enemy.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/entities/Projectile.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/entities/DroppedItem.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/entities/Portal.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/effects/Particle.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/input/InputManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/ui/ScreenManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/ui/InventoryManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/ui/RecordsManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/ui/SettingsManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/ui/ContextMenuManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/ui/MenuNavigationManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/utils/Utils.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/utils/Logger.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/ui/InventorySpriteRenderer.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/game/GameEngine.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/game/LevelManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/core/PerformanceMonitor.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/entities/LightSource.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/core/ObjectPool.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/core/WebGLRenderer.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/map/LightingSystem.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/entities/PlayerLight.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /favicon.svg HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET / HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] code 404, message File not found
::1 - - [01/Sep/2025 12:56:59] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 -
::1 - - [01/Sep/2025 12:56:59] "GET /style.css?v=39 HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/main.js?v=122 HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/audio/AudioManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/config/constants.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/core/GameState.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/entities/Entity.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/map/WebGLFogOfWar.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/map/MapGenerator.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/entities/Player.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/entities/Enemy.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/entities/DroppedItem.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/entities/Projectile.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/entities/Portal.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/effects/Particle.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/ui/ScreenManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/input/InputManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/ui/InventoryManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/ui/RecordsManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/ui/SettingsManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/ui/ContextMenuManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/ui/MenuNavigationManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/ui/InventorySpriteRenderer.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/utils/Logger.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/game/GameEngine.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/utils/Utils.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/game/LevelManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/core/PerformanceMonitor.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/entities/LightSource.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/core/ObjectPool.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/core/WebGLRenderer.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/map/LightingSystem.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:56:59] "GET /js/entities/PlayerLight.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /favicon.svg HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET / HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] code 404, message File not found
::1 - - [01/Sep/2025 12:57:00] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/main.js?v=122 HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /style.css?v=39 HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/config/constants.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/map/MapGenerator.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/entities/Entity.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/audio/AudioManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/entities/Player.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/map/WebGLFogOfWar.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/core/GameState.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/entities/DroppedItem.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/entities/Projectile.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/entities/Enemy.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/entities/Portal.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/effects/Particle.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/input/InputManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/ui/ScreenManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/ui/InventoryManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/ui/RecordsManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/ui/ContextMenuManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/ui/SettingsManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/ui/MenuNavigationManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/utils/Utils.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/ui/InventorySpriteRenderer.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/utils/Logger.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/game/GameEngine.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/game/LevelManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/core/PerformanceMonitor.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/entities/LightSource.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/core/ObjectPool.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/core/WebGLRenderer.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/entities/PlayerLight.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /js/map/LightingSystem.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:00] "GET /favicon.svg HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:01] "GET / HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:01] code 404, message File not found
::1 - - [01/Sep/2025 12:57:01] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 -
::1 - - [01/Sep/2025 12:57:01] "GET /js/main.js?v=122 HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:01] "GET /style.css?v=39 HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:02] "GET /js/config/constants.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:02] "GET /js/core/GameState.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:02] "GET /js/entities/Entity.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:02] "GET /js/entities/Player.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:02] "GET /js/map/MapGenerator.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:02] "GET /js/audio/AudioManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:02] "GET /js/map/WebGLFogOfWar.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:02] "GET /js/entities/Enemy.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:02] "GET /js/entities/Projectile.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:02] "GET /js/entities/Portal.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:02] "GET /js/entities/DroppedItem.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:02] "GET /js/effects/Particle.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:02] "GET /js/ui/ScreenManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:02] "GET /js/ui/SettingsManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:02] "GET /js/ui/RecordsManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:02] "GET /js/ui/InventoryManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:02] "GET /js/input/InputManager.js HTTP/1.1" 200 -
::1 - - [01/Sep/2025 12:57:02] "GET /js/ui/ContextMenuManager.js HTTP/1.1" 200 -
